timestamp,epoch,iteration,loss,throughput_samp_s,comm_latency_ms,iter_time_ms,rank,world_size,arch
1778545366.8448355,2,50,1.806345,96.2,407.257,1328.154,3,4,compressed_ring_ar
1778545368.6152687,2,51,1.698588,74.18,639.136,1723.993,3,4,compressed_ring_ar
1778545369.9252443,2,52,1.682352,101.07,476.096,1265.395,3,4,compressed_ring_ar
1778545371.2547557,2,53,1.546041,100.51,322.318,1271.398,3,4,compressed_ring_ar
1778545372.4915237,2,54,1.541932,106.99,371.374,1195.41,3,4,compressed_ring_ar
1778545373.7432277,2,55,1.641073,107.3,202.454,1190.761,3,4,compressed_ring_ar
1778545374.9384356,2,56,1.762565,112.83,289.492,1132.293,3,4,compressed_ring_ar
1778545376.2556198,2,57,1.784053,100.98,168.646,1266.605,3,4,compressed_ring_ar
1778545377.5771475,2,58,1.691144,101.47,312.784,1260.554,3,4,compressed_ring_ar
1778545378.893259,2,59,1.779799,103.29,366.402,1238.076,3,4,compressed_ring_ar
1778545380.3022978,2,60,1.560939,94.82,160.526,1347.22,3,4,compressed_ring_ar
1778545381.596354,2,61,1.641141,103.77,270.396,1228.887,3,4,compressed_ring_ar
1778545382.822465,2,62,1.576686,108.51,280.442,1178.482,3,4,compressed_ring_ar
1778545384.2666712,2,63,1.576786,92.49,427.865,1379.297,3,4,compressed_ring_ar
1778545385.5358663,2,64,1.648985,104.04,233.386,1225.334,3,4,compressed_ring_ar
1778545386.7824812,2,65,1.829306,106.43,310.739,1201.303,3,4,compressed_ring_ar
1778545388.114608,2,66,1.479287,100.29,224.904,1269.483,3,4,compressed_ring_ar
1778545389.452026,2,67,1.635962,99.43,214.265,1286.037,3,4,compressed_ring_ar
1778545390.8337748,2,68,1.715325,96.51,373.988,1325.065,3,4,compressed_ring_ar
1778545392.2358072,2,69,1.633163,98.17,748.91,1297.133,3,4,compressed_ring_ar
1778545393.6662767,2,70,1.632335,94.72,535.97,1349.841,3,4,compressed_ring_ar
1778545395.0529985,2,71,1.537778,99.28,556.617,1286.24,3,4,compressed_ring_ar
1778545396.5057406,2,72,1.443579,92.4,383.589,1384.175,3,4,compressed_ring_ar
1778545397.7807572,2,73,1.47559,105.7,336.231,1209.149,3,4,compressed_ring_ar
1778545399.0758307,2,74,1.686488,103.98,298.734,1229.936,3,4,compressed_ring_ar
