timestamp,epoch,iteration,loss,throughput_samp_s,comm_latency_ms,iter_time_ms,rank,world_size,arch
1778536653.2868686,1,0,2.392778,55.75,491.618,2295.384,1,4,compressed_ring_ar
1778536654.8476973,1,1,2.33943,87.02,201.266,1470.15,1,4,compressed_ring_ar
1778536656.3160124,1,2,2.278325,90.01,209.446,1417.69,1,4,compressed_ring_ar
1778536657.6415403,1,3,2.305347,99.93,196.442,1279.469,1,4,compressed_ring_ar
1778536659.049784,1,4,2.352263,93.63,186.141,1364.549,1,4,compressed_ring_ar
1778536660.4939764,1,5,2.279438,91.71,459.742,1392.468,1,4,compressed_ring_ar
1778536661.8796468,1,6,2.265877,94.95,199.054,1343.248,1,4,compressed_ring_ar
1778536663.1898024,1,7,2.206901,101.86,178.553,1254.764,1,4,compressed_ring_ar
1778536664.6557522,1,8,2.237033,91.5,481.335,1397.704,1,4,compressed_ring_ar
1778536666.0926664,1,9,2.210092,91.96,206.386,1390.519,1,4,compressed_ring_ar
1778536667.5808132,1,10,2.282027,88.66,197.203,1439.21,1,4,compressed_ring_ar
1778536668.824469,1,11,2.251258,106.17,232.106,1203.519,1,4,compressed_ring_ar
1778536670.1216931,1,12,2.172748,102.93,216.558,1242.597,1,4,compressed_ring_ar
1778536671.5321097,1,13,2.249439,97.23,194.901,1314.516,1,4,compressed_ring_ar
1778536672.7794302,1,14,2.198987,107.08,155.409,1194.051,1,4,compressed_ring_ar
1778536674.1819875,1,15,2.20045,97.53,387.722,1309.036,1,4,compressed_ring_ar
1778536675.4930735,1,16,2.215168,101.57,188.547,1258.929,1,4,compressed_ring_ar
1778536676.8915236,1,17,2.094072,95.5,474.885,1336.166,1,4,compressed_ring_ar
1778536678.1928716,1,18,2.273139,101.53,395.529,1256.796,1,4,compressed_ring_ar
1778536679.5513663,1,19,2.193362,98.15,197.306,1302.448,1,4,compressed_ring_ar
1778536681.0663173,1,20,2.127908,89.02,408.396,1430.089,1,4,compressed_ring_ar
1778536682.1480203,1,21,2.149598,124.67,182.996,1022.192,1,4,compressed_ring_ar
1778536683.538074,1,22,2.184054,94.96,189.871,1346.877,1,4,compressed_ring_ar
1778536684.7969651,1,23,2.239791,106.86,299.835,1195.963,1,4,compressed_ring_ar
1778536686.084793,1,24,2.009868,105.33,299.976,1213.239,1,4,compressed_ring_ar
1778536687.493851,1,25,2.055017,94.91,562.656,1344.797,1,4,compressed_ring_ar
1778536688.8671107,1,26,2.069021,95.78,250.535,1332.819,1,4,compressed_ring_ar
1778536690.2718568,1,27,1.959754,95.44,225.893,1336.306,1,4,compressed_ring_ar
1778536691.4957557,1,28,2.059913,107.97,194.608,1181.394,1,4,compressed_ring_ar
1778536692.76785,1,29,1.95865,104.43,282.41,1220.856,1,4,compressed_ring_ar
1778536694.0586083,1,30,2.184996,102.94,225.097,1242.457,1,4,compressed_ring_ar
1778536695.3598742,1,31,1.916967,103.88,375.168,1230.225,1,4,compressed_ring_ar
1778536696.6028285,1,32,1.848579,107.18,238.38,1189.825,1,4,compressed_ring_ar
1778536697.7891567,1,33,1.975314,114.06,201.051,1120.086,1,4,compressed_ring_ar
1778536699.3043354,1,34,1.901021,88.93,476.586,1434.658,1,4,compressed_ring_ar
1778536700.6484077,1,35,2.051857,100.53,201.83,1269.326,1,4,compressed_ring_ar
1778536701.8936818,1,36,1.894047,106.78,215.007,1194.856,1,4,compressed_ring_ar
1778536703.2155032,1,37,1.987174,100.54,180.988,1269.304,1,4,compressed_ring_ar
1778536704.5546827,1,38,1.924289,102.92,342.835,1240.427,1,4,compressed_ring_ar
1778536705.9061766,1,39,1.94792,97.79,212.92,1304.356,1,4,compressed_ring_ar
1778536707.1830063,1,40,2.053122,103.23,189.038,1235.775,1,4,compressed_ring_ar
1778536708.5299575,1,41,1.877794,98.04,281.522,1301.196,1,4,compressed_ring_ar
1778536709.8164582,1,42,1.865487,103.27,219.869,1234.927,1,4,compressed_ring_ar
1778536711.093426,1,43,1.901768,103.57,191.679,1234.865,1,4,compressed_ring_ar
1778536712.4736648,1,44,1.942631,97.09,387.098,1312.712,1,4,compressed_ring_ar
1778536713.590233,1,45,1.827903,119.45,275.049,1070.298,1,4,compressed_ring_ar
1778536715.0515068,1,46,1.905483,90.96,392.565,1402.815,1,4,compressed_ring_ar
1778536716.0857663,1,47,1.91021,128.23,321.808,996.947,1,4,compressed_ring_ar
1778536717.3868258,1,48,1.820048,103.98,408.213,1229.678,1,4,compressed_ring_ar
1778536718.743803,1,49,1.787208,97.45,196.034,1311.02,1,4,compressed_ring_ar
1778536720.1591742,1,50,1.877936,93.85,203.046,1359.007,1,4,compressed_ring_ar
1778536721.3268049,1,51,1.840575,114.17,171.751,1119.972,1,4,compressed_ring_ar
1778536722.7017684,1,52,1.882247,98.26,373.384,1298.595,1,4,compressed_ring_ar
1778536723.891517,1,53,1.920167,111.5,218.37,1146.454,1,4,compressed_ring_ar
1778536725.292894,1,54,1.753842,95.1,380.722,1344.483,1,4,compressed_ring_ar
1778536726.597837,1,55,1.7937,101.76,197.113,1253.054,1,4,compressed_ring_ar
1778536727.8380353,1,56,1.698967,106.32,229.517,1199.842,1,4,compressed_ring_ar
1778536729.3518026,1,57,1.992025,87.97,314.646,1450.791,1,4,compressed_ring_ar
1778536730.7815228,1,58,1.776449,96.11,252.407,1327.933,1,4,compressed_ring_ar
1778536732.1840434,1,59,1.759523,94.87,224.25,1347.896,1,4,compressed_ring_ar
1778536733.5587225,1,60,1.76659,97.85,238.924,1302.411,1,4,compressed_ring_ar
1778536734.8403087,1,61,1.901598,104.62,214.168,1218.809,1,4,compressed_ring_ar
1778536736.044452,1,62,1.776575,110.25,210.425,1158.424,1,4,compressed_ring_ar
1778536737.4373024,1,63,1.834652,94.43,463.964,1349.325,1,4,compressed_ring_ar
1778536738.6812003,1,64,1.735203,107.08,330.526,1194.098,1,4,compressed_ring_ar
1778536740.164965,1,65,1.76961,89.34,238.153,1428.625,1,4,compressed_ring_ar
1778536741.4783285,1,66,1.756687,100.66,141.703,1269.994,1,4,compressed_ring_ar
1778536742.8841052,1,67,1.650162,94.53,494.229,1349.507,1,4,compressed_ring_ar
1778536744.1535053,1,68,1.72333,105.12,313.543,1213.794,1,4,compressed_ring_ar
1778536745.6256924,1,69,1.682026,89.54,223.156,1424.915,1,4,compressed_ring_ar
1778536746.9905055,1,70,1.639445,96.95,210.371,1318.963,1,4,compressed_ring_ar
1778536748.3350248,1,71,1.887197,101.09,287.757,1260.029,1,4,compressed_ring_ar
1778536749.626158,1,72,1.698475,102.45,269.399,1245.466,1,4,compressed_ring_ar
1778536750.891614,1,73,1.875319,104.6,208.218,1217.231,1,4,compressed_ring_ar
1778536752.1359637,1,74,1.688461,109.02,145.367,1171.798,1,4,compressed_ring_ar
1778536753.6434972,1,75,1.747897,87.43,449.194,1457.696,1,4,compressed_ring_ar
1778536754.7048042,1,76,1.790545,130.09,217.74,981.609,1,4,compressed_ring_ar
1778536756.0541704,1,77,1.802603,98.09,341.684,1296.034,1,4,compressed_ring_ar
1778536757.4027123,1,78,1.799572,99.61,242.626,1280.443,1,4,compressed_ring_ar
1778536758.5067012,1,79,1.73818,124.92,142.129,1023.463,1,4,compressed_ring_ar
1778536759.7800548,1,80,1.92986,106.34,419.679,1201.359,1,4,compressed_ring_ar
1778536761.0910223,1,81,1.686741,101.88,478.814,1255.015,1,4,compressed_ring_ar
1778536762.5639746,1,82,1.842685,91.28,300.137,1397.784,1,4,compressed_ring_ar
1778536763.8578768,1,83,1.736305,102.4,176.249,1248.741,1,4,compressed_ring_ar
1778536765.3455205,1,84,1.73759,90.45,365.756,1411.532,1,4,compressed_ring_ar
1778536766.6113799,1,85,1.844552,105.79,214.494,1208.652,1,4,compressed_ring_ar
1778536767.9103608,1,86,1.766274,101.54,191.425,1256.117,1,4,compressed_ring_ar
1778536769.1126106,1,87,1.676266,110.27,306.334,1156.8,1,4,compressed_ring_ar
1778536770.4241188,1,88,1.642929,101.21,259.097,1257.421,1,4,compressed_ring_ar
1778536771.6649954,1,89,1.708358,106.86,197.876,1193.683,1,4,compressed_ring_ar
1778536772.978685,1,90,1.753408,100.84,235.113,1265.161,1,4,compressed_ring_ar
1778536774.2733855,1,91,1.602946,102.35,199.204,1247.886,1,4,compressed_ring_ar
1778536775.5312386,1,92,1.650414,105.48,266.367,1210.929,1,4,compressed_ring_ar
1778536776.8667717,1,93,1.721439,100.46,390.43,1272.592,1,4,compressed_ring_ar
1778536778.169539,1,94,1.693036,104.25,631.029,1226.51,1,4,compressed_ring_ar
1778536779.4681878,1,95,1.790881,102.39,388.904,1249.035,1,4,compressed_ring_ar
1778536780.8804262,1,96,1.761973,93.61,193.565,1364.747,1,4,compressed_ring_ar
1778536781.9639785,1,97,1.735778,79.49,315.592,1055.548,1,4,compressed_ring_ar
1778536794.018625,2,0,1.683051,88.42,164.292,1446.708,1,4,compressed_ring_ar
1778536795.4631102,2,1,1.636769,94.45,448.17,1350.069,1,4,compressed_ring_ar
1778536796.5880148,2,2,1.495481,118.28,143.554,1081.204,1,4,compressed_ring_ar
1778536797.9854782,2,3,1.583182,97.8,529.522,1308.113,1,4,compressed_ring_ar
1778536799.310795,2,4,1.671339,101.47,415.187,1259.209,1,4,compressed_ring_ar
